Preparing output file
SQ_3,parallel,50094719.481329
SQ_3,SQ_RTN_3,324.17521741926
TES_BIAS_2,parallel,98825050.858974
SQ_2,parallel,74098302.384134
SQF_RTN_3,parallel,82544973.743046
SQF_RTN_3,SQF_3,5051.619171324
SQF_RTN_2,parallel,73096397.978153
SQF_RTN_2,SQF_2,9.9e+37
SQF_1,parallel,78043811.647229
SQ_1,parallel,91596317.596578
SQF_RTN_0,parallel,85886759.128222
SQ_RTN_0,parallel,89252050.694519
THERM_V-,parallel,69074789.215159
THERM_V-,THERM_I-,1724.1748800493
THERM_V-,THERM_I+,9.9e+37
THERM_V-,THERM_V+,37.811866532084
THERM_V+,parallel,82042981.499666
THERM_V+,THERM_I+,9.9e+37
THERM_V+,THERM_I-,1727.3398497676
THERM_I-,parallel,83222573.608877
THERM_I-,THERM_I+,9.9e+37
TES_BIAS_5,parallel,3182905.0547055
TES_BIAS_5,SQF_RTN_5,75873234.368782
TES_BIAS_5,SQ_RTN_5,72820666.219729
TES_BIAS_5,SQF_4,60734486.539039
TES_BIAS_5,SQ_4,52710158.656827
TES_BIAS_5,SQ_RTN_3,48987045.231407
TES_BIAS_5,SQ_RTN_2,79880018.324313
TES_BIAS_5,SQF_3,77645037.524454
TES_BIAS_5,TES_BIAS_0,86088722.699375
TES_BIAS_5,TES_BIAS_1,81287835.752506
TES_BIAS_5,SQF_2,86537464.185027
TES_BIAS_5,SQF_RTN_1,70262906.162686
TES_BIAS_5,SQ_RTN_1,89389987.21023
TES_BIAS_5,SQF_0,87106799.265458
TES_BIAS_5,SQ_0,86516211.576516
TES_BIAS_5,THERM_I+,66109296.039153
TES_BIAS_5,QDR_0,89976098.089635
TES_BIAS_5,QFB_0,87863927.525668
TES_BIAS_5,QDR_1,79510400.731637
TES_BIAS_5,QFB_1,89209411.580321
TES_BIAS_5,QBIAS_1,82827591.600885
TES_BIAS_5,QBIAS_0,86351382.031225
TES_BIAS_5,LED_2,80888210.27455
TES_BIAS_5,LED_0,90903578.436532
TES_BIAS_5,LED_1,90742956.49038
TES_BIAS_5,LED_COM_TOP,75584519.82264
TES_BIAS_5,CHASSIS,4411133.0602877
TES_BIAS_5,QRST_T+,31.850680401007
TES_BIAS_5,QRST_T-,31.822566166248
TES_BIAS_5,TES_BIAS_3,31.428587483326
TES_BIAS_5,QDM_1,31.723768485772
TES_BIAS_5,QGSET_0,32.001972660439
TES_BIAS_5,QGSET_1,30.701576095939
TES_BIAS_5,QDM_0,31.806254511636
TES_BIAS_5,AGND_TOP,22.018508672215
SQF_RTN_5,parallel,79002764.70547
SQ_RTN_5,parallel,74732218.128236
SQF_4,parallel,57294606.50719
SQ_4,parallel,47897676.141608
SQ_RTN_3,parallel,43387350.444718
TES_BIAS_3,parallel,3091885.0596802
TES_BIAS_3,SQ_RTN_2,82301382.973551
TES_BIAS_3,SQF_3,78343450.398093
TES_BIAS_3,TES_BIAS_0,85656497.374757
TES_BIAS_3,TES_BIAS_1,81110680.164717
TES_BIAS_3,SQF_2,86378071.900843
TES_BIAS_3,SQF_RTN_1,70047411.545807
TES_BIAS_3,SQ_RTN_1,89174364.395941
TES_BIAS_3,SQF_0,87041403.751751
TES_BIAS_3,SQ_0,86394215.117354
TES_BIAS_3,THERM_I+,65671093.434895
TES_BIAS_3,QDR_0,89959091.338903
TES_BIAS_3,QFB_0,87825268.047679
TES_BIAS_3,QDR_1,79627958.924714
TES_BIAS_3,QFB_1,89194643.002283
TES_BIAS_3,QBIAS_1,82861780.693108
TES_BIAS_3,QBIAS_0,86637336.280075
TES_BIAS_3,LED_2,80977600.27793
TES_BIAS_3,LED_0,90883363.746653
TES_BIAS_3,LED_1,90977245.371922
TES_BIAS_3,LED_COM_TOP,75650643.483094
TES_BIAS_3,CHASSIS,4424572.344455
TES_BIAS_3,QGSET_0,28.890543802462
TES_BIAS_3,QGSET_1,27.592002623868
TES_BIAS_3,QDM_0,28.696083521235
TES_BIAS_3,AGND_TOP,18.907150437766
TES_BIAS_3,QRST_T+,28.767237421204
TES_BIAS_3,QRST_T-,28.72971354964
TES_BIAS_3,QDM_1,28.623569166856
SQ_RTN_2,parallel,85012470.227312
SQF_3,parallel,81495438.098296
TES_BIAS_0,parallel,88885867.306416
TES_BIAS_1,parallel,81266794.019464
SQF_2,parallel,89015939.829976
SQF_RTN_1,parallel,66342272.487462
SQ_RTN_1,parallel,92072175.802293
SQF_0,parallel,88504500.793609
SQ_0,parallel,87197679.913903
THERM_I+,parallel,61671539.286176
QDR_0,parallel,89961264.736216
QFB_0,parallel,88103276.145241
QDR_1,parallel,78102796.164435
QFB_1,parallel,91098681.361593
QGSET_0,parallel,3047053.5335234
QGSET_0,QBIAS_1,84249460.81432
QGSET_0,QBIAS_0,85719107.832522
QGSET_0,LED_2,80923472.12086
QGSET_0,LED_0,90111828.301996
QGSET_0,LED_1,90168937.334863
QGSET_0,LED_COM_TOP,76032913.032995
QGSET_0,CHASSIS,5000434.9404421
QGSET_0,QRST_T+,27.280744879819
QGSET_0,QGSET_1,26.109307311078
QGSET_0,QDM_0,27.212097127866
QGSET_0,AGND_TOP,17.422179877789
QGSET_0,QRST_T-,27.243517769131
QGSET_0,QDM_1,27.137080636136
QDM_0,parallel,9.9e+37
QDM_0,QRST_T+,26.946460280835
QDM_0,QRST_T-,26.909147107326
QDM_0,AGND_TOP,17.087981845376
QDM_0,QGSET_1,25.776318000754
QDM_0,QDM_1,26.803628753583
QGSET_1,parallel,9.9e+37
QGSET_1,QRST_T+,25.833422138888
QGSET_1,AGND_TOP,15.974840952732
QGSET_1,QRST_T-,25.796387267747
QGSET_1,QDM_1,25.690813124494
QDM_1,parallel,9.9e+37
QDM_1,QRST_T+,26.913762745835
QDM_1,QRST_T-,26.87643489723
QDM_1,AGND_TOP,17.05534172596
QBIAS_1,parallel,89543678.400632
QRST_T-,parallel,3175716.0503029
QRST_T-,QBIAS_0,88111905.781456
QRST_T-,LED_2,81714776.985636
